legacy_symbol,current_symbol,source
ACA3,SNORA3A,alias_symbol
ACA3-2,SNORA3B,alias_symbol
ACA30,SNORA30,alias_symbol
ACA31,SNORA31,alias_symbol
ACA32,SNORA32,alias_symbol
ACA33,SNORA33,alias_symbol
ACA34,SNORA2C,alias_symbol
ACA35,SCARNA1,alias_symbol
ACA36,SNORA36A,alias_symbol
ACA36B,SNORA36B,alias_symbol
ACA37,SNORA37,alias_symbol
ACA38,SNORA38,alias_symbol
ACA39,SNORA71E,alias_symbol
ACA4,SNORA4,alias_symbol
ACA40,SNORA40,alias_symbol
ACA41,SNORA41,alias_symbol
ACA42,SNORA80E,alias_symbol
ACA43,SNORA17B,alias_symbol
ACA44,SNORA44,alias_symbol
ACA45,SCARNA15,alias_symbol
ACA46,SNORA46,alias_symbol
ACA47,SCARNA16,alias_symbol
ACA48,SNORA48,alias_symbol
ACA49,SNORA49,alias_symbol
ACA5,SNORA5A,alias_symbol
ACA50,SNORA50A,alias_symbol
ACA51,SNORA51,alias_symbol
ACA52,SNORA52,alias_symbol
ACA53,SNORA53,alias_symbol
ACA54,SNORA54,alias_symbol
ACA55,SNORA55,alias_symbol
ACA56,SNORA56,alias_symbol
ACA57,SCARNA11,alias_symbol
ACA58,SNORA58,alias_symbol
ACA59,SNORA59A,alias_symbol
ACA5B,SNORA5B,alias_symbol
ACA5C,SNORA5C,alias_symbol
ACA6,SNORA6,alias_symbol
ACA60,SNORA60,alias_symbol
ACA61,SNORA61,alias_symbol
ACA62,SNORA50C,alias_symbol
ACA63,SNORA77,alias_symbol
ACA64,SNORA78,alias_symbol
ACA65,SNORA79,alias_symbol
ACA66,SCARNA20,alias_symbol
ACA67,SNORA80A,alias_symbol
ACA67B,SNORA80B,alias_symbol
ACA68,SCARNA21,alias_symbol
ACA7,SNORA7A,alias_symbol
ACA7B,SNORA7B,alias_symbol
ACA8,SNORA8,alias_symbol
ACA9,SNORA9,alias_symbol
ACAC,ACACA,prev_symbol
ACAC1,ACACA,alias_symbol
ACACALPHA,ACACA,alias_symbol
ACACBETA,ACACB,alias_symbol
ACAD1,ACADM,alias_symbol
ACAD2,IVD,alias_symbol
ACAD3,ACADS,alias_symbol
ACAD4,ACADL,alias_symbol
ACAD5,GCDH,alias_symbol
ACAD6,ACADVL,alias_symbol
ACAD7,ACADSB,alias_symbol
ACAM,CLMP,alias_symbol
ACAS2,ACSS2,prev_symbol
ACAS2L,ACSS1,prev_symbol
ACAT,ACAT1,prev_symbol
ACATE2,ACOT9,alias_symbol
ACATN,SLC33A1,prev_symbol
ACBD1,DBI,alias_symbol
ACBD2,ECI2,alias_symbol
ACBP,CPN2,prev_symbol
ACC,ACACA,prev_symbol
ACC-1,BCL2A1,alias_symbol
ACC-2,BCL2A1,alias_symbol
ACC-4,CTSH,alias_symbol
ACC-5,CTSH,alias_symbol
ACC-6,HMSD,alias_symbol
ACC-ALPHA,ACACA,alias_symbol
ACC-BETA,ACACB,alias_symbol
ACC1,ACACA,alias_symbol
ACC2,ACACB,alias_symbol
ACC4,CTSH,alias_symbol
ACC5,CTSH,alias_symbol
ACC6,HMSD,alias_symbol
ACCA,ACACA,alias_symbol
ACCALPHA,ACACA,alias_symbol
ACCB,ACACB,alias_symbol
ACCBETA,ACACB,alias_symbol
ACCN,ASIC2,prev_symbol
ACCN1,ASIC2,prev_symbol
ACCN2,ASIC1,prev_symbol
ACCN3,ASIC3,prev_symbol
ACCN4,ASIC4,prev_symbol
ACCN5,ASIC5,prev_symbol
ACCPN,SLC12A6,prev_symbol
ACDASE,ASAH1,alias_symbol
ACDC,ADIPOQ,prev_symbol
ACDCR1,ADIPOR1,alias_symbol
ACDCR2,ADIPOR2,alias_symbol
ACDP1,CNNM1,prev_symbol
ACDP2,CNNM2,prev_symbol
ACDP3,CNNM3,prev_symbol
ACDP4,CNNM4,prev_symbol
ACE1,ACE,alias_symbol
ACECS,ACSS2,alias_symbol
ACECS2L,ACSS1,alias_symbol
ACEH,ACE2,alias_symbol
ACF,A1CF,alias_symbol
ACF1,BAZ1A,alias_symbol
ACF64,A1CF,alias_symbol
ACF65,A1CF,alias_symbol
ACF7,MACF1,alias_symbol
ACG,DOCK11,alias_symbol
ACGNAT,GLYAT,alias_symbol
ACH,FGFR3,prev_symbol
ACH1,ACOT7,alias_symbol
ACH2,ACOT1,alias_symbol
ACHAP,CUTA,prev_symbol
ACHERON,LARP6,alias_symbol
ACHM1,CNGB3,prev_symbol
ACHM2,CNGA3,prev_symbol
ACHM3,CNGB3,prev_symbol
ACHM4,GNAT2,alias_symbol
ACHM5,PDE6C,alias_symbol
ACHP,LMBR1,alias_symbol
ACHRD,CHRND,prev_symbol
ACHRE,CHRNE,alias_symbol
ACHRG,CHRNG,prev_symbol
ACID1,MED25,alias_symbol
ACIL,SNHG29,alias_symbol
ACINUS,ACIN1,prev_symbol
ACK,TNK2,alias_symbol
ACK1,TNK2,alias_symbol
ACKR6,PITPNM3,alias_symbol
ACL,ACLY,alias_symbol
ACLP,AEBP1,alias_symbol
ACLS,GLI3,alias_symbol
ACLY-BP,LINC00887,alias_symbol
ACN,NF2,alias_symbol
ACN9,SDHAF3,prev_symbol
ACO,KLK15,alias_symbol
ACOD4,SCD5,alias_symbol
ACONM,ACO2,alias_symbol
ACOX4,ACOXL,alias_symbol
ACP,NDUFAB1,alias_symbol
ACP-3,ACP3,alias_symbol
ACP33,SPG21,alias_symbol
ACPA,PRTN3,alias_symbol
ACPIN1,FAM220A,alias_symbol
ACPL,IL18RAP,alias_symbol
ACPL1,ACP6,alias_symbol
ACPL2,PXYLP1,prev_symbol
ACPP,ACP3,prev_symbol
ACPS,AASDHPPT,alias_symbol
ACPT,ACP4,prev_symbol
ACR1,PRDX5,alias_symbol
ACRC,GCNA,prev_symbol
ACRG,COMMD6,alias_symbol
ACRP,SPAG7,alias_symbol
ACRP30,ADIPOQ,alias_symbol
ACS,ACCS,alias_symbol
ACS1,ACSL1,alias_symbol
ACS2,ACSL5,alias_symbol
ACS3,TWIST1,prev_symbol
ACS4,ACSL4,alias_symbol
ACS5,ACSL5,alias_symbol
ACSA,ACSS2,alias_symbol
ACSB,SLC27A5,alias_symbol
ACSF1,AACS,alias_symbol
ACSF4,AASDH,alias_symbol
ACSM2,ACSM2A,prev_symbol
ACSMW,ACSF2,alias_symbol
ACSVL1,SLC27A2,alias_symbol
ACSVL2,SLC27A6,alias_symbol
ACSVL3,SLC27A3,alias_symbol
ACSVL4,SLC27A4,alias_symbol
ACSVL5,SLC27A1,alias_symbol
ACSVL6,SLC27A5,alias_symbol
ACT,ACOT7,alias_symbol
ACT-2,CCL4,alias_symbol
ACT1,TRAF3IP2,alias_symbol
ACT1GP1,ACTG1P1,prev_symbol
ACT35,TNFRSF4,alias_symbol
ACTA,ACTA1,prev_symbol
ACTA3,ACTG2,prev_symbol
ACTBL1,POTEH,prev_symbol
ACTBL3,POTEKP,prev_symbol
ACTBP13,ACTL11P,prev_symbol
ACTC,ACTC1,prev_symbol
ACTDP,DSTN,alias_symbol
ACTG,ACTG1,prev_symbol
ACTGP1,ACTG1P1,prev_symbol
ACTGP10,ACTG1P10,prev_symbol
ACTGP2,ACTG1P2,prev_symbol
ACTGP3,ACTG1P3,prev_symbol
ACTGP4,ACTG1P4,prev_symbol
ACTGP5,ACTBP12,prev_symbol
ACTGP6,ACTG1P6,prev_symbol
ACTGP7,ACTG1P7,prev_symbol
ACTGP8,ACTG1P8,prev_symbol
ACTGP9,ACTG1P9,prev_symbol
ACTH,POMC,alias_symbol
ACTHR,MC2R,alias_symbol
ACTIVIN,INHBE,alias_symbol
ACTL1,ACTG1P10,prev_symbol
ACTL2,ACTG1P2,prev_symbol
ACTL3,ACTG2,prev_symbol
ACTL6,ACTL6B,prev_symbol
ACTN1-AS1,ACTN1-DT,prev_symbol
ACTR,NCOA3,alias_symbol
ACTR-IIB,ACVR2B,alias_symbol
ACTR11,ACTR10,alias_symbol
ACTRIB,ACVR1B,alias_symbol
ACTRII,ACVR2A,alias_symbol
ACTSA,ACTA2,alias_symbol
ACTSG,ACTG2,alias_symbol
ACV,ITPR1,alias_symbol
ACVR1A,ACVR1,alias_symbol
ACVR2,ACVR2A,prev_symbol
ACVRIP1,MAGI2,alias_symbol
ACVRLK1,ACVRL1,prev_symbol
ACVRLK2,ACVR1,prev_symbol
ACVRLK3,BMPR1A,prev_symbol
ACVRLK4,ACVR1B,prev_symbol
ACVRLK7,ACVR1C,alias_symbol
ACY-3,ACY3,alias_symbol
ACY1L,CCDC102B,prev_symbol
ACY1L2,PM20D2,prev_symbol
ACY2,ASPA,alias_symbol
ACYL3P,OACYLP,alias_symbol
ACZ,PCLO,alias_symbol
AD-003,NTMT1,alias_symbol
AD-004,TAF9,alias_symbol
AD-005,CNOT1,alias_symbol
AD-015,SELENOS,alias_symbol
AD-017,GLT8D1,alias_symbol
AD-020,TMEM167B,alias_symbol
AD-FSP,ATL1,alias_symbol
AD002,CWC15,alias_symbol
AD023,MIF4GD,alias_symbol
AD024,SPC25,alias_symbol
AD025,PLGRKT,alias_symbol
AD026,ADORA3,alias_symbol
AD029,GPALPP1,alias_symbol
AD031,ARHGAP42,alias_symbol
AD034,RIOK1,alias_symbol
AD035,GBA2,alias_symbol
AD037,RASSF4,alias_symbol
AD1,APP,prev_symbol
AD158,LRRC8C,alias_symbol
AD2,APOE,prev_symbol
AD24,NOC3L,alias_symbol
AD3,PSEN1,prev_symbol
AD3L,PSEN2,alias_symbol
AD4,PSEN2,prev_symbol
AD4BP,NR5A1,alias_symbol
ADA1,ADA,alias_symbol
ADA2A,TADA2A,alias_symbol
ADA3,TADA3,alias_symbol
ADAL,MAPDA,prev_symbol
ADAM-TS10,ADAMTS10,alias_symbol
ADAM-TS2,ADAMTS2,alias_symbol
ADAM-TS6,ADAMTS6,alias_symbol
ADAM-TS7,ADAMTS7,alias_symbol
ADAM-TS8,ADAMTS8,alias_symbol
ADAM1,ADAM1A,prev_symbol
ADAM1AP,ADAM1A,alias_symbol
ADAM1BP,ADAM1B,alias_symbol
ADAM1P,ADAM1A,alias_symbol
ADAM21P,ADAM21P1,prev_symbol
ADAM27,ADAM18,alias_symbol
ADAM3,ADAM3A,alias_symbol
ADAM31,ADAM21,alias_symbol
ADAM3AP,ADAM3A,alias_symbol
ADAM5P,ADAM5,prev_symbol
ADAM6P,ADAM6,alias_symbol
ADAMTS-2,ADAMTS4,alias_symbol
ADAMTS-3,ADAMTS2,alias_symbol
ADAMTS-4,ADAMTS3,alias_symbol
ADAMTS11,ADAMTS5,alias_symbol
ADAMTS16S,ADAMTS16,alias_symbol
ADAMTS21,ADAMTS18,prev_symbol
ADAMTS7P2,ADAMTS7P1,prev_symbol
ADAMTSL6,THSD4,alias_symbol
ADAMTSR1,ADAMTSL1,alias_symbol
ADANE,RANBP2,alias_symbol
ADAP,FYB1,alias_symbol
ADAP-S,AGPS,alias_symbol
ADAP6,AKAP6,alias_symbol
ADAR1,ADAR,alias_symbol
ADAR2,ADARB1,alias_symbol
ADAR2A,ADARB1,alias_symbol
ADAR2A-L1,ADARB1,alias_symbol
ADAR2A-L2,ADARB1,alias_symbol
ADAR2A-L3,ADARB1,alias_symbol
ADAR2B,ADARB1,alias_symbol
ADAR2C,ADARB1,alias_symbol
ADAR2D,ADARB1,alias_symbol
ADAR2G,ADARB1,alias_symbol
ADAR3,ADARB2,alias_symbol
ADAS,AGPS,alias_symbol
ADB2,ITGAD,alias_symbol
ADC,AZIN2,prev_symbol
ADCA,PDYN,alias_symbol
ADCAD2,LRP6,alias_symbol
ADCAII,ATXN7,alias_symbol
ADCK3,COQ8A,prev_symbol
ADCK4,COQ8B,prev_symbol
ADCP2,DPP4,prev_symbol
ADDB,ADD2,alias_symbol
ADDL,ADD3,prev_symbol
ADE2H1,PAICS,alias_symbol
ADF,DSTN,alias_symbol
ADFP,PLIN2,prev_symbol
ADG-90,GFOD1,alias_symbol
ADGF,ADA2,alias_symbol
ADGRC1,CELSR1,alias_symbol
ADGRC2,CELSR2,alias_symbol
ADGRC3,CELSR3,alias_symbol
ADGRF2,ADGRF2P,prev_symbol
ADH,AVP,alias_symbol
ADH-2,ADH4,alias_symbol
ADH-3,ADH5,alias_symbol
ADH-4,ADH7,alias_symbol
ADH-5,ADH6,alias_symbol
ADH1,ADH1A,prev_symbol
ADH2,ADH1B,prev_symbol
ADH3,ADH1C,prev_symbol
ADH5B,ADH5P4,prev_symbol
ADHALIN,SGCA,alias_symbol
ADHAPS,AGPS,alias_symbol
ADHX,ADH5,alias_symbol
ADINR,CEBPA-DT,alias_symbol
ADIPOLIN,C1QTNF12,alias_symbol
ADIPONECTIN,ADIPOQ,alias_symbol
ADIPONUTRIN,PNPLA3,alias_symbol
ADIR,TOR3A,prev_symbol
ADIR2,TOR3A,alias_symbol
ADK1,AK1,alias_symbol
ADL,SGCA,prev_symbol
ADLICANP,MXRA5Y,alias_symbol
ADMCKD,MUC1,alias_symbol
ADMCKD1,MUC1,alias_symbol
ADMLX,ANOS1,prev_symbol
ADMLY,ANOS2P,prev_symbol
ADMP,SPTSSB,alias_symbol
ADMP-1,ADAMTS4,alias_symbol
ADMP-2,ADAMTS5,alias_symbol
ADMR,ACKR5,prev_symbol
ADN,CFD,alias_symbol
ADNIV,CAPN5,alias_symbol
ADNP1,ADNP,alias_symbol
ADOHCYASE,AHCY,alias_symbol
ADOHCYASE3,AHCYL2,alias_symbol
ADOPLIN-2,ORMDL2,alias_symbol
ADORA2,ADORA2A,prev_symbol
ADORA2BP,ADORA2BP1,prev_symbol
ADP,WDTC1,alias_symbol
ADP-GK,ADPGK,alias_symbol
ADPLA,PLAAT3,alias_symbol
ADPN,PNPLA3,prev_symbol
ADPRHL2,ADPRS,prev_symbol
ADPRT,PARP1,prev_symbol
ADPRT3,PARP3,alias_symbol
ADPRTL1,PARP4,prev_symbol
ADPRTL1P,PARP4P1,prev_symbol
ADPRTL2,PARP2,prev_symbol
ADPRTL3,PARP3,prev_symbol
ADPRTL4,PARP4P3,prev_symbol
ADPRTP1,PARP1P1,prev_symbol
ADPRTP2,PARP1P2,prev_symbol
ADPS,AGPS,alias_symbol
ADPSP,SPAST,alias_symbol
ADR,FDXR,alias_symbol
ADRA1,ADRA1D,alias_symbol
ADRA1C,ADRA1A,prev_symbol
ADRA1L1,ADRA1A,alias_symbol
ADRA1R,ADRA1D,alias_symbol
ADRA2,ADRA2A,prev_symbol
ADRA2L1,ADRA2B,prev_symbol
ADRA2L2,ADRA2C,prev_symbol
ADRA2R,ADRA2A,prev_symbol
ADRA2RL1,ADRA2B,prev_symbol
ADRA2RL2,ADRA2C,prev_symbol
ADRAR,ADRA2A,alias_symbol
ADRARL1,ADRA2B,alias_symbol
ADRARL2,ADRA2C,alias_symbol
ADRB1R,ADRB1,prev_symbol
ADRB2R,ADRB2,prev_symbol
ADRB2RL1,HTR1A,prev_symbol
ADRBK1,GRK2,prev_symbol
ADRBK2,GRK3,prev_symbol
ADRBR,ADRB2,alias_symbol
ADRBRL1,HTR1A,prev_symbol
ADRENOLEUKODYSTROPHY,ABCD1,alias_symbol
ADRP,PLIN2,alias_symbol
ADRX,PRXL2A,alias_symbol
ADSA,RNF170,alias_symbol
ADSF,RETN,alias_symbol
ADSS,ADSS2,prev_symbol
ADSSL1,ADSS1,prev_symbol
ADTAA,AP2A1,prev_symbol
ADTAB,AP2A2,prev_symbol
ADTB1,AP1B1,prev_symbol
ADTB1L1,AP1B1P1,prev_symbol
ADTB1L2,AP1B1P2,prev_symbol
ADTB2,AP2B1,prev_symbol
ADTB3A,AP3B1,alias_symbol
ADTD,AP3D1,alias_symbol
ADTG,AP1G1,prev_symbol
ADVIL,AVIL,alias_symbol
ADX,FDX1,alias_symbol
ADXP1,FDX1P1,prev_symbol
ADXR,FDXR,prev_symbol
AE01,NBPF9,alias_symbol
AE1,SLC4A1,prev_symbol
AE2,SLC4A2,prev_symbol
AE3,SLC4A3,alias_symbol
AE4,SLC4A9,alias_symbol
AEG-1,MTDH,alias_symbol
AEG2,CRISP3,alias_symbol
AEGL1,CRISP1,prev_symbol
AEGP,MAMDC4,alias_symbol
AEMK,KCNA1,prev_symbol
AEP2,SPATA32,alias_symbol
AEPLC,BACE2,prev_symbol
AER61,EOGT,alias_symbol
AERRIE,LINC01013,alias_symbol
AES,TLE5,prev_symbol
AEZ,SLC39A4,prev_symbol
AF,PSMD4,alias_symbol
AF-1,IFNGR2,alias_symbol
AF-1P,EPS15,alias_symbol
AF-4,AFF1,alias_symbol
AF-6,AFDN,alias_symbol
AF-9,MLLT3,alias_symbol
AF020591,ZNF544,alias_symbol
AF1,EFNA5,alias_symbol
AF10,MLLT10,alias_symbol
AF117829.1,PARAIL,alias_symbol
AF131216.3,TDH-AS1,alias_symbol
AF131217.1,LINC03138,alias_symbol
AF15Q14,KNL1,alias_symbol
AF17,MLLT6,alias_symbol
AF178030.2,TRPS1-AS1,alias_symbol
AF17Q25,SEPTIN9,alias_symbol
AF1Q,MLLT11,alias_symbol
AF3P21,NCKIPSD,alias_symbol
AF4,AFF1,alias_symbol
AF4P12,FRYL,alias_symbol
AF5Q31,AFF4,alias_symbol
AF6,AFDN,alias_symbol
AF6Q21,FOXO3,alias_symbol
AF9,MLLT3,alias_symbol
AF9Q34,DAB2IP,alias_symbol
AFAF,EQTN,alias_symbol
AFAP,AFAP1,alias_symbol
AFAP-110,AFAP1,alias_symbol
AFAP1-AS,AFAP1-AS1,prev_symbol
AFAP1AS,AFAP1-AS1,prev_symbol
AFAR,AKR7A2,alias_symbol
AFAR3,AKR7L,alias_symbol
AFARP1,AKR7A2P1,alias_symbol
AFBP,IGFBP1,alias_symbol
AFCP,CAPG,prev_symbol
AFDN-AS1,AFDN-DT,prev_symbol
AFG1,AFG1L,alias_symbol
AFG2,AFG2A,alias_symbol
AFG3,AFG3L1P,prev_symbol
AFG3L1,AFG3L1P,prev_symbol
AFG3L2P,AFG3L2P1,prev_symbol
AFGF,FGF1,alias_symbol
AFI1A,DENND6A,alias_symbol
AFI1B,DENND6B,alias_symbol
AFRO,ADIRF,alias_symbol
AFT,CMTR2,alias_symbol
AFURS1,ATP13A3,alias_symbol
AFX1,FOXO4,alias_symbol
AG1,NBPF10,alias_symbol
AG2,AGR2,alias_symbol
AG2S,AGTR1,alias_symbol
AGAP10,AGAP10P,prev_symbol
AGAP14,AGAP14P,prev_symbol
AGAP7,AGAP7P,prev_symbol
AGAP8,AGAP4,prev_symbol
AGAS,NAGS,alias_symbol
AGAT,GATM,alias_symbol
AGC1,ACAN,prev_symbol
AGD1,MIR100HG,alias_symbol
AGD2,MIR4435-2HG,alias_symbol
AGD3,C12ORF75,alias_symbol
AGE-R2,PRKCSH,alias_symbol
AGF,ANGPTL6,alias_symbol
AGGG,NDUFB2,alias_symbol
AGGRUS,PDPN,alias_symbol
AGIF,IL11,alias_symbol
AGKY1,AGKP1,alias_symbol
AGM1,PGM3,alias_symbol
AGMX1,BTK,prev_symbol
AGO,FBXW7,alias_symbol
AGO61,POMGNT2,alias_symbol
AGP,ATP5MK,alias_symbol
AGP-B,ORM2,alias_symbol
AGP-B',ORM2,alias_symbol
AGP2,ORM2,alias_symbol
AGP7,PRTN3,alias_symbol
AGPAT10,GPAT3,alias_symbol
AGPAT11,LPCAT2,alias_symbol
AGPAT6,GPAT4,prev_symbol
AGPAT7,LPCAT4,prev_symbol
AGPAT8,LCLAT1,alias_symbol
AGPAT9,GPAT3,prev_symbol
AGPG,ACTG1P25,alias_symbol
AGPHD1,HYKK,prev_symbol
AGPT-1,ANGPT1,alias_symbol
AGR1,TXNDC12,alias_symbol
AGR16,S1PR2,alias_symbol
AGRIN,AGRN,prev_symbol
AGRINL,EGFLAM,alias_symbol
AGRNL,EGFLAM,alias_symbol
AGRNR,DAG1,alias_symbol
AGRT,AGRP,alias_symbol
AGS,JAG1,prev_symbol
AGS1,TREX1,prev_symbol
AGS2,RNASEH2B,prev_symbol
AGS3,GPSM1,alias_symbol
AGS4,GPSM3,alias_symbol
AGS5,SAMHD1,alias_symbol
AGSK1,GOLGA2P10,alias_symbol
AGT-1,SLC7A13,alias_symbol
AGT1,AGXT,alias_symbol
AGT2,AGXT2,alias_symbol
AGTAVPRL,NLRP3,alias_symbol
AGTBP,NLN,prev_symbol
AGTIL,ASIP,prev_symbol
AGTR1A,AGTR1,alias_symbol
AGTR1B,AGTR1,prev_symbol
AGTRL1,APLNR,prev_symbol
AGU1,PAPPA-AS2,alias_symbol
AGU2,DANCR,alias_symbol
AGX,UAP1,alias_symbol
AGX1,UAP1,alias_symbol
AGXT1,AGXT,alias_symbol
AGXT2L1,ETNPPL,prev_symbol
AGXT2L2,PHYKPL,prev_symbol
AH2,ZRANB3,alias_symbol
AHA1,AHSA1,alias_symbol
AHAS,HACL2,alias_symbol
AHC,NR0B1,prev_symbol
AHCH,NR0B1,alias_symbol
AHCP,FAM8A1,alias_symbol
AHCTF1P,AHCTF1P1,prev_symbol
AHD,JAG1,alias_symbol
AHDS,SLC16A2,prev_symbol
AHED,NKAPD1,alias_symbol
AHH,AHRR,prev_symbol
AHHR,AHRR,prev_symbol
AHIF,HIF1A-AS2,alias_symbol
AHNAK1,AHNAK,alias_symbol
AHSA2,AHSA2P,prev_symbol
AI2A4,ODAPH,alias_symbol
AIB1,NCOA3,alias_symbol
AIB3,NCOA6,alias_symbol
AIBC1,BCAS1,alias_symbol
AIBP,NAXE,alias_symbol
AIBP63,HPS5,alias_symbol
AIBZIP,CREB3L4,alias_symbol
AICARFT,ATIC,alias_symbol
AICL,CLEC2B,alias_symbol
AID,AICDA,alias_symbol
AIDA-1,ANKS1B,alias_symbol
AIDD,DCD,alias_symbol
AIE-75,USH1C,alias_symbol
AIEBP,USHBP1,alias_symbol
AIED,CACNA1F,prev_symbol
AIF,AIFM1,alias_symbol
AIF-1,AIF1,alias_symbol
AIFL,AIFM3,alias_symbol
AIG-1,AIG1,alias_symbol
AIG1L,ADTRP,alias_symbol
AIGF,FGF8,alias_symbol
AIGP1,SERINC3,alias_symbol
AIH1,AMELX,prev_symbol
AIH2,ENAM,prev_symbol
AII,NLRP3,alias_symbol
AIID,FOXP3,alias_symbol
AIK,AURKA,alias_symbol
AIK2,AURKB,alias_symbol
AILIM,ICOS,alias_symbol
AIM-1,AURKB,alias_symbol
AIM1,CRYBG1,prev_symbol
AIM1L,CRYBG2,prev_symbol
AIM29,C2ORF76,alias_symbol
AIMP3,EEF1E1,alias_symbol
AIOLOS,IKZF3,alias_symbol
AIP-1,ABI2,alias_symbol
AIP1,ACTRT1,alias_symbol
AIP2,WWP2,alias_symbol
AIP3,MAGI1,alias_symbol
AIP4,ITCH,alias_symbol
AIP5,WWP1,alias_symbol
AIP70,IRAK1BP1,alias_symbol
AIPLA2,PRDX6,alias_symbol
AIR,AIRN,alias_symbol
AIR1,ZCCHC7,alias_symbol
AIRAP,ZFAND2A,alias_symbol
AIRAPL,ZFAND2B,alias_symbol
AIRC,PAICS,alias_symbol
AIRP,NT5C1B,alias_symbol
AIS,AR,alias_symbol
AIT,SLC5A8,alias_symbol
AITD3,TG,alias_symbol
AITR,TNFRSF18,alias_symbol
AITRL,TNFSF18,alias_symbol
AJM-1,AJM1,alias_symbol
AK,ADK,alias_symbol
AK001796,MIR4435-2HG,alias_symbol
AK023948,PTCSC1,alias_symbol
AK096159,PGM5P2,alias_symbol
AK096174,LINC01089,alias_symbol
AK124326,ARHGAP42-AS1,alias_symbol
AK127244,NRXN1-DT,alias_symbol
AK155,IL26,alias_symbol
AK2B,AK2P1,alias_symbol
AK3L1,AK3,prev_symbol
AK3L2,AK4P3,prev_symbol
AK3L2P,AK4P3,alias_symbol
AK3P1,AK4P1,prev_symbol
AKA,NEUROG1,alias_symbol
AKAP-KL,AKAP2,alias_symbol
AKAP-LBC,AKAP13,alias_symbol
AKAP100,AKAP6,alias_symbol
AKAP110,AKAP3,alias_symbol
AKAP121,AKAP1,alias_symbol
AKAP149,AKAP1,alias_symbol
AKAP15,AKAP7,alias_symbol
AKAP16B,AKAP17BP,prev_symbol
AKAP16BP,AKAP17BP,prev_symbol
AKAP18,AKAP7,alias_symbol
AKAP220,AKAP11,alias_symbol
AKAP250,AKAP12,alias_symbol
AKAP28,AKAP14,alias_symbol
AKAP350,AKAP9,alias_symbol
AKAP450,AKAP9,alias_symbol
AKAP75,AKAP5,alias_symbol
AKAP79,AKAP5,alias_symbol
AKAP82,AKAP4,alias_symbol
AKAP84,AKAP1,alias_symbol
AKAP95,AKAP8,alias_symbol
AKD1,AK9,prev_symbol
AKD2,AK9,prev_symbol
AKGR,OXGR1,alias_symbol
AKI-1,CC2D1A,alias_symbol
AKIP,AURKAIP1,alias_symbol
AKL3L1,AK3,alias_symbol
AKNAD1-AS1,SPATA42,alias_symbol
AKR1B11,AKR1B10,prev_symbol
AKR1B12,AKR1B10,alias_symbol
AKR1B1P,AKR1B1P5,prev_symbol
AKR1C8P,AKR1C8,prev_symbol
AKR1CL1,AKR1C8,prev_symbol
AKR1CL2,AKR1E2,prev_symbol
AKR1D1P,AKR1D1P1,prev_symbol
AKR6A3,KCNAB1,alias_symbol
AKR6A5,KCNAB2,alias_symbol
AKR6A9,KCNAB3,alias_symbol
AKRDC1,AKR1E2,prev_symbol
AKT,AKT1,alias_symbol
AKU,HGD,prev_symbol
AL033397.2,GCLC-AS1,alias_symbol
AL033519.3,LINC03135,alias_symbol
AL035661.1,LINC02967,alias_symbol
AL049775.1,FLRT2-AS1,alias_symbol
AL109615.3,SCIRT,alias_symbol
AL117336.3,CCNY-AS1,alias_symbol
AL121832.2,RPS21-DT,alias_symbol
AL121895.1,EPB41L1-AS1,alias_symbol
AL132709.8,MEG8,alias_symbol
AL133279.1,KCNK10-AS1,alias_symbol
AL133346.1,CCN2-AS1,alias_symbol
AL133371.2,LINC03058,alias_symbol
AL133465.1,LINC03083,alias_symbol
AL133467.1,SYNE3-AS1,alias_symbol
AL136018.1,GZMH-AS1,alias_symbol
AL136084.3,COL15A1-AS1,alias_symbol
AL136366.1,NFIB-AS1,alias_symbol
AL137003.1,ATXN1-AS1,alias_symbol
AL137789.1,CR1-AS1,alias_symbol
AL139041.1,SLC46A2-AS1,alias_symbol
AL139294.1,DNAJC6-AS1,alias_symbol
AL139351.1,LINC03079,alias_symbol
AL139385.1,NAXD-AS1,alias_symbol
AL157392.2,FRMD4A-AS1,alias_symbol
AL158212.1,LINC02935,alias_symbol
AL161431.1,LINC00370,alias_symbol
AL161785.1,LINC02975,alias_symbol
AL162413.1,LINC03131,alias_symbol
AL353759.1,H2BC6-AS1,alias_symbol
AL354696.2,KBTBD6-DT,alias_symbol
AL354989.1,DCAF12-AS1,alias_symbol
AL357079.1,LINC02918,alias_symbol
AL391807.1,ADGRB3-DT,alias_symbol
AL391832.1,LINC02971,alias_symbol
AL391832.3,LINC03108,alias_symbol
AL451069.3,LINC03068,alias_symbol
AL451085.2,PYGO2-AS1,alias_symbol
AL512330.1,CAMTA1-AS3,alias_symbol
AL513318.2,LINC02893,alias_symbol
AL589986.2,CCDST,alias_symbol
AL590004.3,TGILR,alias_symbol
AL590666.2,BCAN-AS2,alias_symbol
AL591806.1,NECTIN4-AS1,alias_symbol
AL606489.1,PPP1R15B-AS1,alias_symbol
AL645608.1,LINC02593,alias_symbol
AL683807.1,LINC02968,alias_symbol
AL928654.1,MTA1-DT,alias_symbol
AL928768.3,IGHA1,alias_symbol
AL929472.2,INPP5B-AS1,alias_symbol
ALADH,ALAD,alias_symbol
ALAL-1,IKBKB-DT,alias_symbol
ALARS,AARS1,alias_symbol
ALAS,ALAS1,prev_symbol
ALAS-E,ALAS2,alias_symbol
ALAS-H,ALAS1,alias_symbol
