gene,l2fc_12h_2C,q_12h_2C,l2fc_48h_2C,q_48h_2C,l2fc_disease_12h_2C,l2fc_disease_48h_2C,l2fc_12h_219,q_12h_219,l2fc_48h_219,q_48h_219,l2fc_disease_12h_219,l2fc_disease_48h_219,up_RMC2C,up_RMC219,up_both,mean_l2fc_disease_48h
HS6ST3,1.67406675972166,0.326579986668837,-0.511330922183651,0.840796596164457,-1.67406675972166,0.511330922183651,3.17888099248873,,2.18107480462,,-3.17888099248873,-2.18107480462,False,False,False,-0.8348719412181747
HGS,0.484058459722148,3.40801671104164e-13,0.218646482573972,0.000649426448576117,-0.484058459722148,-0.218646482573972,-0.0673526018640919,0.999847911406781,-0.520294867907461,0.000282548227925355,0.0673526018640919,0.520294867907461,False,True,False,0.15082419266674452
TIPE1,-0.0961912631966422,0.424731391629387,-0.0468602900909365,0.73347992711364,0.0961912631966422,0.0468602900909365,-0.126012334983106,0.999847911406781,0.369458295627422,0.000207851754266167,0.126012334983106,-0.369458295627422,False,False,False,-0.16129900276824274
RAD51D,-0.293345122735739,0.147443063349598,-0.590272370944951,0.000365872225626356,0.293345122735739,0.590272370944951,-0.0535228169832206,0.999847911406781,-0.246394106680089,0.131495068476304,0.0535228169832206,0.246394106680089,True,False,False,0.41833323881252
MAPK11,0.0963817328117001,0.642220690368386,-0.233636447204136,0.173105997135877,-0.0963817328117001,0.233636447204136,-0.164051094473407,0.999847911406781,0.422213212459114,0.0665087032110864,0.164051094473407,-0.422213212459114,False,False,False,-0.09428838262748898
SP140L,-0.70863237760851,0.00181876270711532,0.615265353010129,0.000681542641718114,0.70863237760851,-0.615265353010129,0.57344803761332,0.999847911406781,-0.422000322829212,,-0.57344803761332,0.422000322829212,False,False,False,-0.09663251509045848
MRPL30,-1.79466705905359,,-0.199819959761815,,1.79466705905359,0.199819959761815,-0.624797131133765,,-0.634848522459778,,0.624797131133765,0.634848522459778,False,False,False,0.4173342411107965
TARS3,0.629797266921784,0.00250176669344634,1.85235547019531,7.95475877530495e-30,-0.629797266921784,-1.85235547019531,0.289900323323659,0.999847911406781,-0.0656140219603377,0.889559474808589,-0.289900323323659,0.0656140219603377,False,False,False,-0.8933707241174862
SMYD3,-0.171615328857927,0.436202973036406,0.236615356383923,0.20454281493873,0.171615328857927,-0.236615356383923,0.0372436878345784,0.999847911406781,0.322917720831402,0.0433266188044341,-0.0372436878345784,-0.322917720831402,False,False,False,-0.27976653860766254
TMT1A,0.0745826765367301,0.985466806068007,5.91459393101625,0.000137612477837962,-0.0745826765367301,-5.91459393101625,1.63873019742995,,2.97574867115808,,-1.63873019742995,-2.97574867115808,False,False,False,-4.445171301087165
IFNLR1,1.65211637974264,0.221778338599517,3.22510425997437,0.00260216249350132,-1.65211637974264,-3.22510425997437,0.116894765902122,0.999847911406781,0.288744358224728,0.408696544432448,-0.116894765902122,-0.288744358224728,False,False,False,-1.756924309099549
SH3BGR,-0.0206012509719107,0.981478673865696,0.0467896496294111,0.950428351365809,0.0206012509719107,-0.0467896496294111,-0.302754939818953,0.999847911406781,-0.137168374046287,0.745972023259472,0.302754939818953,0.137168374046287,False,False,False,0.04518936220843796
FAM174B,0.329940028555756,0.431188194931962,0.148073891253155,0.765735548361451,-0.329940028555756,-0.148073891253155,-0.303768765827221,0.999847911406781,-0.230246189123912,0.525547896950818,0.303768765827221,0.230246189123912,False,False,False,0.0410861489353785
ZSWIM9,-0.219774442726634,0.258832826491607,-0.0929618260359864,0.676759810849786,0.219774442726634,0.0929618260359864,0.0911903865627821,0.999847911406781,0.0572291182324103,0.902891111749286,-0.0911903865627821,-0.0572291182324103,False,False,False,0.017866353901788052
TMEM179B,-0.297685874105128,0.0196604207146126,0.0512508969158054,0.761335681051103,0.297685874105128,-0.0512508969158054,-0.0963847405490201,0.999847911406781,0.0444491347421013,0.854026224284348,0.0963847405490201,-0.0444491347421013,False,False,False,-0.047850015828953346
PARPBP,0.768365593686195,2.30999454890613e-08,-0.13551529614818,0.446309471327908,-0.768365593686195,0.13551529614818,-0.0653696009356047,0.999847911406781,-0.0426803382009495,0.845236142417423,0.0653696009356047,0.0426803382009495,False,False,False,0.08909781717456475
STAC3,-0.0526034194415989,0.979176660335358,0.352684310031843,0.814662091498443,0.0526034194415989,-0.352684310031843,-0.063490857290644,0.999847911406781,-0.0616849412319766,0.943579829383144,0.063490857290644,0.0616849412319766,False,False,False,-0.1454996843999332
ROR1,-0.263368031626568,0.00120041406015911,-0.401340902989401,9.68154623953656e-09,0.263368031626568,0.401340902989401,0.0305997371806728,0.999847911406781,-0.134899262268071,0.372412701845011,-0.0305997371806728,0.134899262268071,False,False,False,0.268120082628736
SDHAP1,-0.128879428853768,0.70542847713759,-0.19645588574258,0.537923003891456,0.128879428853768,0.19645588574258,0.222451634299275,0.999847911406781,-0.109831820408687,0.690943910096508,-0.222451634299275,0.109831820408687,False,False,False,0.1531438530756335
MUC1,-1.71117218570929,6.75125878099633e-06,0.942427541354517,0.000308535744246792,1.71117218570929,-0.942427541354517,-0.031611385529258,0.999847911406781,-0.415732473664528,0.0148522753026861,0.031611385529258,0.415732473664528,False,False,False,-0.26334753384499454
FAAP100,0.372008859904461,2.05253028267172e-05,0.136030442583966,0.145649419914454,-0.372008859904461,-0.136030442583966,-0.209009624467037,0.999847911406781,-0.514437375220467,0.0241554091585789,0.209009624467037,0.514437375220467,False,True,False,0.18920346631825047
IRF7,0.530905550803002,0.287629405338804,1.22423481351414,0.00122389290679665,-0.530905550803002,-1.22423481351414,-0.0641587430261066,0.999847911406781,-0.413719891870629,0.387850797310997,0.0641587430261066,0.413719891870629,False,False,False,-0.4052574608217555
L3MBTL1,-1.48721562502911,0.000581264928183723,0.10107988866783,0.854523014357218,1.48721562502911,-0.10107988866783,-0.0408265683706401,0.999847911406781,0.441794199224186,0.0276188316132254,0.0408265683706401,-0.441794199224186,False,False,False,-0.271437043946008
BRCC3,0.441179267977648,2.02781565205819e-08,0.0349050570089133,0.769382460921987,-0.441179267977648,-0.0349050570089133,0.0470143956263854,0.999847911406781,-0.163163081685835,0.229978105626957,-0.0470143956263854,0.163163081685835,False,False,False,0.06412901233846084
FAM131C,-0.0931199457685176,0.69683769796923,-0.386052023525099,0.028729139080084,0.0931199457685176,0.386052023525099,0.152433357481929,0.999847911406781,0.283985947207635,0.601803980129141,-0.152433357481929,-0.283985947207635,False,False,False,0.051033038158732
LMNTD2,-0.53457550773808,0.362298330563531,0.66248163607031,0.160077712581659,0.53457550773808,-0.66248163607031,0.00993723691129548,0.999847911406781,-0.042439577197518,0.964211973452301,-0.00993723691129548,0.042439577197518,False,False,False,-0.310021029436396
SPATA45,-2.38364393412282,,-2.65727296178124,,2.38364393412282,2.65727296178124,-0.52794888709741,,0.107424215920683,,0.52794888709741,-0.107424215920683,False,False,False,1.2749243729302784
PDE6G,2.39975730756568,0.016030370992218,2.38698939895566,0.0118792249356733,-2.39975730756568,-2.38698939895566,1.59469732113468,,2.76885322488164,,-1.59469732113468,-2.76885322488164,False,False,False,-2.57792131191865
PRKG1,0.074590463662847,,3.00346586064008,,-0.074590463662847,-3.00346586064008,-0.80840423578547,,-1.60710413979356,,0.80840423578547,1.60710413979356,False,False,False,-0.69818086042326
NR2F2,0.522297423650732,4.6024040352614e-18,0.630871078105159,2.06444416451002e-32,-0.522297423650732,-0.630871078105159,-0.113354631517107,0.999847911406781,0.291109148735222,0.0837552387874712,0.113354631517107,-0.291109148735222,False,False,False,-0.4609901134201905
TLCD2,-2.84552006026296,5.84539910555038e-12,-0.274410401445927,0.418683758921815,2.84552006026296,0.274410401445927,-0.782574232584008,0.999847911406781,4.2834800591573,,0.782574232584008,-4.2834800591573,False,False,False,-2.004534828855687
LSAMP,1.49432514563214,,0.762757797314791,,-1.49432514563214,-0.762757797314791,1.93934343951924,,0.303723120800224,,-1.93934343951924,-0.303723120800224,False,False,False,-0.5332404590575075
AHNAK2,-0.27018491512257,0.0479568776975981,0.000948653891958372,0.996957325963714,0.27018491512257,-0.000948653891958372,0.12305459339726,0.999847911406781,0.586263677219064,1.69822084055806e-08,-0.12305459339726,-0.586263677219064,False,False,False,-0.2936061655555112
OLFML2A,-1.33943893769386,7.70818858397175e-19,0.202513241792825,0.244381475486123,1.33943893769386,-0.202513241792825,-1.27846445207827,,2.03852732988224,,1.27846445207827,-2.03852732988224,False,False,False,-1.1205202858375325
SP1,-0.486409616782991,4.45668303014219e-17,-0.0407660184698642,0.595663017662085,0.486409616782991,0.0407660184698642,0.136537077179655,0.999847911406781,0.351416713783901,0.00698011333807312,-0.136537077179655,-0.351416713783901,False,False,False,-0.1553253476570184
WASH3P,-0.310720844474084,0.2648800388295,-0.0870025018775973,0.798793707323205,0.310720844474084,0.0870025018775973,0.0993915667466083,0.999847911406781,-0.6511530182124,0.071060889497903,-0.0993915667466083,0.6511530182124,False,False,False,0.36907776004499865
ACTBP7,1.45544869145146,0.155400123217311,0.314825967367866,0.831824531635437,-1.45544869145146,-0.314825967367866,0.235258994496299,,1.00830706267893,,-0.235258994496299,-1.00830706267893,False,False,False,-0.661566515023398
MRPL40,0.520123775621011,0.000123837277666218,-0.0435378673279571,0.83930279862111,-0.520123775621011,0.0435378673279571,0.017370249325191,0.999847911406781,-0.0716725580554833,0.749515622620312,-0.017370249325191,0.0716725580554833,False,False,False,0.0576052126917202
INKA1,1.17017725067072,0.00189505279012477,1.69527200389923,1.52374599451634e-07,-1.17017725067072,-1.69527200389923,1.04585731437954,,1.58437128409194,,-1.04585731437954,-1.58437128409194,False,False,False,-1.6398216439955848
PDIA2,-3.59162768295985,,-2.90345377294662,,3.59162768295985,2.90345377294662,-0.299395672876698,,0.430527019430846,,0.299395672876698,-0.430527019430846,False,False,False,1.236463376757887
PCGF3,0.1816115802883,0.112218898082527,-0.228787653723283,0.0248902298160936,-0.1816115802883,0.228787653723283,-0.0357022612544977,0.999847911406781,-0.197919116658758,0.116027319419476,0.0357022612544977,0.197919116658758,False,False,False,0.21335338519102048
LMLN,-0.352699485486668,0.0375370601587705,0.00722004176640123,0.978601942623482,0.352699485486668,-0.00722004176640123,0.0197445326058892,0.999847911406781,0.115956272489295,0.560127764523412,-0.0197445326058892,-0.115956272489295,False,False,False,-0.06158815712784812
P4HB,-0.0451594667851066,0.451613355168517,0.244649070865742,1.03484716970678e-08,0.0451594667851066,-0.244649070865742,-0.0524405060632892,0.999847911406781,-0.551955597771387,3.28670475124568e-08,0.0524405060632892,0.551955597771387,False,True,False,0.1536532634528225
PSMD13,0.748132268449838,1.53330226587331e-46,-0.155706731483732,0.00349085776330896,-0.748132268449838,0.155706731483732,-0.0445706524610012,0.999847911406781,-0.346942248929115,0.00163099866556937,0.0445706524610012,0.346942248929115,False,False,False,0.2513244902064235
PBX1,0.547627267470304,0.865232519664553,4.40543628231783,0.00911706443846758,-0.547627267470304,-4.40543628231783,-0.00787150165731583,0.999847911406781,2.27724458242013,0.00793013904988451,0.00787150165731583,-2.27724458242013,False,False,False,-3.3413404323689804
AC017079.3,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,1.06550718747658,,-0.65806697799799,,-1.06550718747658,0.65806697799799,False,False,False,0.4285492957233995
COXFA4L2,-2.95451372657767,5.55845604846245e-05,-1.07247656738733,0.0379490382509982,2.95451372657767,1.07247656738733,0.820252515620264,0.999847911406781,2.08735933206154,0.049284527120133,-0.820252515620264,-2.08735933206154,True,False,False,-0.5074413823371049
SHC4,1.84377833989655,0.200904331105437,2.27174064428324,0.0800306944021145,-1.84377833989655,-2.27174064428324,-0.207874491664804,0.999847911406781,0.943884633487267,,0.207874491664804,-0.943884633487267,False,False,False,-1.6078126388852536
KRT79,0.074609427781152,,1.6263295514947,,-0.074609427781152,-1.6263295514947,0.140626546762229,,-0.658065565777197,,-0.140626546762229,0.658065565777197,False,False,False,-0.4841319928587515
CTD-2287O16.1,0.261708195118667,0.67972455665631,0.0104454183080365,0.989995681843666,-0.261708195118667,-0.0104454183080365,-0.714471905823987,,-1.20513478001103,,0.714471905823987,1.20513478001103,False,False,False,0.5973446808514967
ZFP36L1,-0.565673832499398,7.958886038116e-30,0.0853235222195448,0.110356240905289,0.565673832499398,-0.0853235222195448,-0.10237924817671,0.999847911406781,-0.28375266424435,0.0204219476196561,0.10237924817671,0.28375266424435,False,False,False,0.09921457101240258
UBE2L3,0.671966424054916,1.22395686591243e-26,0.200585232034214,0.00133662264468933,-0.671966424054916,-0.200585232034214,-0.0754287558834544,0.999847911406781,-0.218793351962691,0.0267049815083004,0.0754287558834544,0.218793351962691,False,False,False,0.009104059964238506
BRWD1,-0.785407423216782,5.86573613173008e-20,-0.0949919863706598,0.327314588919533,0.785407423216782,0.0949919863706598,0.108151067103374,0.999847911406781,0.297000237939641,0.22088904258204,-0.108151067103374,-0.297000237939641,False,False,False,-0.10100412578449058
PMEL,0.10447461159587,0.934102795980242,-0.588163381388932,0.586254440158491,-0.10447461159587,0.588163381388932,0.0307826205494755,0.999847911406781,1.07489744657064,0.0534341678631565,-0.0307826205494755,-1.07489744657064,False,False,False,-0.24336703259085402
SNAI3,0.989465710157593,0.406044865225688,0.225291844467749,0.888192479555504,-0.989465710157593,-0.225291844467749,1.63507080056101,,0.779127530356159,,-1.63507080056101,-0.779127530356159,False,False,False,-0.502209687411954
ZBTB3,-0.661677579067855,0.0369270356768809,0.498182806388209,0.0656226310266824,0.661677579067855,-0.498182806388209,0.0406352133000301,0.999847911406781,0.212463618293223,0.371207705887255,-0.0406352133000301,-0.212463618293223,False,False,False,-0.355323212340716
MORN5,0.074609427781152,,1.6263295514947,,-0.074609427781152,-1.6263295514947,-2.3598908768321,,0.266509434919215,,2.3598908768321,-0.266509434919215,False,False,False,-0.9464194932069575
EP400P1,0.37311809555753,0.106538321580862,-0.428411019926421,0.0487589904539688,-0.37311809555753,0.428411019926421,0.0271697482313451,0.999847911406781,-0.168035960284776,0.404770815606533,-0.0271697482313451,0.168035960284776,False,False,False,0.2982234901055985
PRAME,0.410816202359233,0.081403175744456,0.106424353748009,0.729830859591599,-0.410816202359233,-0.106424353748009,0.112078337146416,0.999847911406781,0.55802534045594,0.00858588997989033,-0.112078337146416,-0.55802534045594,False,False,False,-0.3322248471019745
MYBL1,-0.0120693962822888,0.940608730315345,-1.07817595630634,1.09330358247497e-30,0.0120693962822888,1.07817595630634,0.0926040374933834,0.999847911406781,-0.048459180246434,0.87061486723089,-0.0926040374933834,0.048459180246434,True,False,False,0.563317568276387
RP11-645C24.2,0.0746001164523009,,2.27386970568811,,-0.0746001164523009,-2.27386970568811,-0.821130111420921,,0.303723120800223,,0.821130111420921,-0.303723120800223,False,False,False,-1.2887964132441665
MOSMO,0.189027701316073,0.135720711240757,-0.494370721908283,2.14075249666012e-06,-0.189027701316073,0.494370721908283,-0.0467678287153289,0.999847911406781,-0.0472811406635916,0.891739712809299,0.0467678287153289,0.0472811406635916,False,False,False,0.2708259312859373
DRG1,0.508861481907197,1.99913505535104e-08,-0.0866078807958061,0.455062432373638,-0.508861481907197,0.0866078807958061,-0.0518670606230289,0.999847911406781,-0.251402581822612,0.023375224985212,0.0518670606230289,0.251402581822612,False,False,False,0.16900523130920905
ANKFY1,-0.359146779906371,1.66937843798155e-09,-0.0553263135427291,0.448427213012011,0.359146779906371,0.0553263135427291,0.0213832163504886,0.999847911406781,-0.0454116919692527,0.759126235140919,-0.0213832163504886,0.0454116919692527,False,False,False,0.050369002755990905
