"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CLPP",0.509814459096852,4.70915933110261,2.67012666810091,0.0125870730991433,0.0482461524163511,-4.02155530174999
"TNFSF9",4.29409284207275,2.83009908334478,4.80356722069265,4.96432629789812e-05,0.000580049129420035,1.87704164270008
"GRIA3",-4.72333947589956,-2.89240451430722,-7.37906446218963,5.53817741105944e-08,1.81660304013277e-06,8.44296107044465
"THOC2",0.999746396096669,6.14867865244341,4.22645815617966,0.000235793243913756,0.00205350325484425,-0.314619836201371
"MED1",0.359847688489194,4.75359957722644,1.63570106190221,0.113314875289252,0.243646144689245,-5.97785828977486
"RPL23",0.717362740332478,9.12968555313304,2.89548698024215,0.0073415623945575,0.0320368159726767,-3.64030622276179
"ATG4C",-0.216833498407591,3.27229477695576,-0.896219316481046,0.377925550187909,0.547210284003875,-6.68341347003314
"CD70",1.95485035295842,0.167107853743967,2.05115638960288,0.0499029758814684,0.135865070880126,-4.46887259822674
"C3",3.98059741335905,7.34212532753512,4.77410762796126,5.37672699922108e-05,0.000619219266763191,1.26470001379251
"SH2D3A",-0.981054207561727,3.5196229571029,-2.89786223366576,0.00729930509635387,0.0318833760128256,-3.46280107911095
"TRIP10",-0.125771929929151,6.16121340583649,-0.443202559827579,0.661091440729316,0.780068458236897,-7.36621057801401
"GPR108",0.0286364921032532,5.78877154338986,0.173146895588437,0.863805968717871,0.917948317001379,-7.43133828463248
"TNFSF14",2.82107572701844,0.0194643198440625,2.25749102511181,0.0321281364303405,0.097838630630821,-4.01359478045203
"FOSB",-4.35873801603283,4.42738724643734,-6.28039346366914,9.41015196737168e-07,2.13572428843307e-05,5.18860421046718
"OPA3",-0.87001601225317,4.3994076786308,-4.67331807984065,7.06392977902489e-05,0.000774997256859914,0.907236061317754
